# 
x,y,rho,u,v,P,e_internal
0.841463,0.231707,1,-0.107033,-0.115614,1.5184,2.5
0.865854,0.231707,1,-0.0801555,-0.0973771,1.51691,2.5
0.890244,0.231707,1,-0.0558121,-0.0763694,1.51498,2.5
0.914634,0.231707,1,-0.0350758,-0.0543176,1.5128,2.5
0.939024,0.231707,1,-0.0187823,-0.0332704,1.51058,2.5
0.963415,0.231707,1,-0.00739824,-0.0153946,1.50846,2.5
0.987805,0.231707,1,-0.00095142,-0.00276695,1.50658,2.5
0.0121951,0.256098,1,-0.00271226,0.00541573,1.51611,2.5
0.0365854,0.256098,1,-0.00802275,0.0158614,1.51261,2.5
0.0609756,0.256098,1,-0.0213121,0.0266375,1.50974,2.5
0.0853659,0.256098,1,-0.039964,0.03796,1.50723,2.5
0.109756,0.256098,1,-0.0617525,0.0495798,1.50483,2.5
0.134146,0.256098,1,-0.0850201,0.0609845,1.50243,2.5
0.158537,0.256098,1,-0.108673,0.0715976,1.49998,2.5
0.182927,0.256098,1,-0.13207,0.0809065,1.49748,2.5
0.207317,0.256098,1,-0.154871,0.0885093,1.49497,2.5
0.231707,0.256098,1,-0.176914,0.094118,1.49249,2.5
0.256098,0.256098,1,-0.198119,0.0975425,1.49008,2.5
0.280488,0.256098,1,-0.218429,0.0986685,1.48778,2.5
0.304878,0.256098,1,-0.237776,0.0974372,1.48564,2.5
0.329268,0.256098,1,-0.256069,0.0938303,1.48371,2.5
0.353659,0.256098,1,-0.273186,0.087861,1.48206,2.5
0.378049,0.256098,1,-0.288978,0.0795704,1.48074,2.5
0.402439,0.256098,1,-0.303275,0.069028,1.47981,2.5
0.426829,0.256098,1,-0.315888,0.0563349,1.47935,2.5
0.45122,0.256098,1,-0.326619,0.0416273,1.4794,2.5
0.47561,0.256098,1,-0.335263,0.0250817,1.48001,2.5
0.5,0.256098,1,-0.341614,0.0069183,1.48121,2.5
0.52439,0.256098,1,-0.345472,-0.0125972,1.48304,2.5
0.54878,0.256098,1,-0.346652,-0.0331637,1.48547,2.5
0.573171,0.256098,1,-0.344967,-0.054395,1.48844,2.5
0.597561,0.256098,1,-0.34023,-0.0758003,1.49187,2.5
0.621951,0.256098,1,-0.332273,-0.0967905,1.49564,2.5
0.646341,0.256098,1,-0.320957,-0.116683,1.49961,2.5
0.670732,0.256098,1,-0.3062,-0.134711,1.50358,2.5
0.695122,0.256098,1,-0.287994,-0.150044,1.50737,2.5
0.719512,0.256098,1,-0.266435,-0.161814,1.51076,2.5
0.743902,0.256098,1,-0.241758,-0.169169,1.51355,2.5
0.768293,0.256098,1,-0.214363,-0.171338,1.51558,2.5
0.792683,0.256098,1,-0.184854,-0.167733,1.51674,2.5
0.817073,0.256098,1,-0.154059,-0.158067,1.51698,2.5
0.841463,0.256098,1,-0.123034,-0.142492,1.51633,2.5
0.865854,0.256098,1,-0.0930296,-0.121721,1.51489,2.5
0.890244,0.256098,1,-0.0654081,-0.0971057,1.51286,2.5
0.914634,0.256098,1,-0.041504,-0.070611,1.51046,2.5
0.939024,0.256098,1,-0.0224358,-0.0446545,1.50791,2.5
0.963415,0.256098,1,-0.00892253,-0.0218414,1.50543,2.5
0.987805,0.256098,1,-0.00116415,-0.00466979,1.50319,2.5
0.0121951,0.280488,1,-0.00261161,0.0107262,1.51491,2.5
0.0365854,0.280488,1,-0.00776339,0.0291507,1.51154,2.5
0.0609756,0.280488,1,-0.0206614,0.0452894,1.50878,2.5
0.0853659,0.280488,1,-0.0389148,0.0597485,1.50631,2.5
0.109756,0.280488,1,-0.0605032,0.0728474,1.5039,2.5
0.134146,0.280488,1,-0.0838781,0.0846378,1.50141,2.5
0.158537,0.280488,1,-0.107957,0.0949941,1.49878,2.5
0.182927,0.280488,1,-0.132044,0.103708,1.49602,2.5
0.207317,0.280488,1,-0.155725,0.110552,1.49318,2.5
0.231707,0.280488,1,-0.178765,0.115323,1.49028,2.5
0.256098,0.280488,1,-0.201027,0.117852,1.48739,2.5
0.280488,0.280488,1,-0.222421,0.118016,1.48457,2.5
0.304878,0.280488,1,-0.242861,0.11573,1.48187,2.5
0.329268,0.280488,1,-0.262252,0.110947,1.47936,2.5
0.353659,0.280488,1,-0.28048,0.103653,1.47712,2.5
0.378049,0.280488,1,-0.297406,0.0938668,1.47521,2.5
0.402439,0.280488,1,-0.312873,0.0816413,1.47371,2.5
0.426829,0.280488,1,-0.326702,0.067066,1.47271,2.5
0.45122,0.280488,1,-0.3387,0.0502714,1.47226,2.5
0.47561,0.280488,1,-0.348664,0.0314328,1.47244,2.5
0.5,0.280488,1,-0.356379,0.0107757,1.47327,2.5
0.52439,0.280488,1,-0.36163,-0.0114164,1.4748,2.5
0.54878,0.280488,1,-0.364197,-0.0348492,1.47707,2.5
0.573171,0.280488,1,-0.363889,-0.0591316,1.48001,2.5
0.597561,0.280488,1,-0.360488,-0.0837579,1.48356,2.5
0.621951,0.280488,1,-0.353775,-0.108106,1.4876,2.5
0.646341,0.280488,1,-0.343554,-0.13144,1.49199,2.5
0.670732,0.280488,1,-0.329671,-0.152918,1.49652,2.5
0.695122,0.280488,1,-0.31204,-0.171602,1.50097,2.5
0.719512,0.280488,1,-0.290673,-0.186492,1.50511,2.5
0.743902,0.280488,1,-0.265716,-0.196564,1.50868,2.5
0.768293,0.280488,1,-0.237493,-0.200847,1.51148,2.5
0.792683,0.280488,1,-0.206552,-0.198528,1.51331,2.5
0.817073,0.280488,1,-0.173702,-0.189092,1.51409,2.5
0.841463,0.280488,1,-0.140033,-0.172497,1.5138,2.5
0.865854,0.280488,1,-0.106912,-0.149342,1.51253,2.5
0.890244,0.280488,1,-0.0759041,-0.12101,1.51046,2.5
0.914634,0.280488,1,-0.0486277,-0.0896791,1.50784,2.5
0.939024,0.280488,1,-0.0265321,-0.0581678,1.50496,2.5
0.963415,0.280488,1,-0.0106495,-0.0295998,1.50209,2.5
0.987805,0.280488,1,-0.00140858,-0.00699809,1.49943,2.5
0.0121951,0.304878,1,-0.00251773,0.015878,1.51268,2.5
0.0365854,0.304878,1,-0.00750453,0.0420487,1.50944,2.5
0.0609756,0.304878,1,-0.0200081,0.0635427,1.50676,2.5
0.0853659,0.304878,1,-0.0378096,0.0813369,1.50433,2.5
0.109756,0.304878,1,-0.0590492,0.0962223,1.50191,2.5
0.134146,0.304878,1,-0.0822789,0.108716,1.49934,2.5
0.158537,0.304878,1,-0.106449,0.119081,1.49656,2.5
0.182927,0.304878,1,-0.130848,0.127389,1.49358,2.5
0.207317,0.304878,1,-0.155019,0.133592,1.49041,2.5
0.231707,0.304878,1,-0.178682,0.137586,1.48712,2.5
0.256098,0.304878,1,-0.201661,0.139246,1.48377,2.5
0.280488,0.304878,1,-0.223839,0.138456,1.48042,2.5
0.304878,0.304878,1,-0.245117,0.135121,1.47715,2.5
0.329268,0.304878,1,-0.265398,0.129175,1.47404,2.5
0.353659,0.304878,1,-0.284571,0.120579,1.47116,2.5
0.378049,0.304878,1,-0.302509,0.109333,1.46862,2.5
0.402439,0.304878,1,-0.319062,0.0954703,1.4665,2.5
0.426829,0.304878,1,-0.334062,0.0790646,1.46489,2.5
0.45122,0.304878,1,-0.347321,0.0602347,1.46388,2.5
0.47561,0.304878,1,-0.358632,0.0391483,1.46354,2.5
0.5,0.304878,1,-0.367774,0.016027,1.46394,2.5
0.52439,0.304878,1,-0.374516,-0.0088498,1.4651,2.5
0.54878,0.304878,1,-0.378617,-0.035157,1.46714,2.5
0.573171,0.304878,1,-0.379865,-0.0625331,1.46999,2.5
0.597561,0.304878,1,-0.378015,-0.0904709,1.47362,2.5
0.621951,0.304878,1,-0.372806,-0.118327,1.47791,2.5
0.646341,0.304878,1,-0.363986,-0.145323,1.48272,2.5
0.670732,0.304878,1,-0.35133,-0.170549,1.48784,2.5
0.695122,0.304878,1,-0.334667,-0.19297,1.49304,2.5
0.719512,0.304878,1,-0.313913,-0.211449,1.49804,2.5
0.743902,0.304878,1,-0.289115,-0.224786,1.50254,2.5
0.768293,0.304878,1,-0.260498,-0.231787,1.50627,2.5
0.792683,0.304878,1,-0.228523,-0.231378,1.50897,2.5
0.817073,0.304878,1,-0.193948,-0.222761,1.51048,2.5
0.841463,0.304878,1,-0.157868,-0.205618,1.51071,2.5
0.865854,0.304878,1,-0.121735,-0.18035,1.50973,2.5
0.890244,0.304878,1,-0.0873025,-0.148286,1.50771,2.5
0.914634,0.304878,1,-0.0564885,-0.111775,1.50493,2.5
0.939024,0.304878,1,-0.0311188,-0.0740504,1.50173,2.5
0.963415,0.304878,1,-0.0126091,-0.0388407,1.49843,2.5
0.987805,0.304878,1,-0.00169085,-0.00981525,1.49531,2.5
0.0121951,0.329268,1,-0.00241203,0.0208648,1.50946,2.5
0.0365854,0.329268,1,-0.00720121,0.0545523,1.50634,2.5
0.0609756,0.329268,1,-0.0192465,0.0813442,1.50374,2.5
0.0853659,0.329268,1,-0.0364896,0.102576,1.50135,2.5
0.109756,0.329268,1,-0.0572115,0.119452,1.49891,2.5
0.134146,0.329268,1,-0.0800583,0.132887,1.49627,2.5
0.158537,0.329268,1,-0.104023,0.14348,1.49335,2.5
0.182927,0.329268,1,-0.128399,0.15156,1.49015,2.5
0.207317,0.329268,1,-0.152709,0.157255,1.48668,2.5
0.231707,0.329268,1,-0.176647,0.160565,1.48301,2.5
0.256098,0.329268,1,-0.200011,0.161423,1.4792,2.5
0.280488,0.329268,1,-0.222667,0.159734,1.47532,2.5
0.304878,0.329268,1,-0.244508,0.155402,1.47147,2.5
0.329268,0.329268,1,-0.265436,0.148348,1.46773,2.5
0.353659,0.329268,1,-0.285345,0.138517,1.4642,2.5
0.378049,0.329268,1,-0.304117,0.125887,1.46098,2.5
0.402439,0.329268,1,-0.321615,0.110471,1.45817,2.5
0.426829,0.329268,1,-0.337677,0.0923231,1.45589,2.5
0.45122,0.329268,1,-0.35212,0.0715454,1.45424,2.5
0.47561,0.329268,1,-0.36474,0.0482906,1.45332,2.5
0.5,0.329268,1,-0.375308,0.0227689,1.45319,2.5
0.52439,0.329268,1,-0.383582,-0.00474811,1.45391,2.5
0.54878,0.329268,1,-0.389309,-0.0339091,1.45562,2.5
0.573171,0.329268,1,-0.392237,-0.0643838,1.45831,2.5
0.597561,0.329268,1,-0.392111,-0.0956794,1.46195,2.5
0.621951,0.329268,1,-0.388636,-0.127146,1.46645,2.5
0.646341,0.329268,1,-0.381505,-0.157979,1.47167,2.5
0.670732,0.329268,1,-0.370424,-0.187212,1.47741,2.5
0.695122,0.329268,1,-0.355135,-0.213724,1.48342,2.5
0.719512,0.329268,1,-0.335452,-0.236248,1.48938,2.5
0.743902,0.329268,1,-0.311305,-0.253403,1.49495,2.5
0.768293,0.329268,1,-0.282799,-0.263762,1.49978,2.5
0.792683,0.329268,1,-0.250282,-0.265954,1.50355,2.5
0.817073,0.329268,1,-0.214422,-0.25884,1.50599,2.5
0.841463,0.329268,1,-0.176277,-0.241751,1.50695,2.5
0.865854,0.329268,1,-0.137345,-0.214782,1.50643,2.5
0.890244,0.329268,1,-0.0995437,-0.1791,1.50459,2.5
0.914634,0.329268,1,-0.0650888,-0.137144,1.50171,2.5
0.939024,0.329268,1,-0.0362233,-0.0925601,1.49819,2.5
0.963415,0.329268,1,-0.0148241,-0.049759,1.49445,2.5
0.987805,0.329268,1,-0.00201614,-0.0131969,1.49082,2.5
0.0121951,0.353659,1,-0.00228551,0.025654,1.50528,2.5
0.0365854,0.353659,1,-0.00683089,0.0665976,1.5023,2.5
0.0609756,0.353659,1,-0.0183201,0.0985874,1.49979,2.5
0.0853659,0.353659,1,-0.0348649,0.123298,1.49743,2.5
0.109756,0.353659,1,-0.0548833,0.142299,1.49498,2.5
0.134146,0.353659,1,-0.0771133,0.156852,1.49226,2.5
0.158537,0.353659,1,-0.100597,0.167855,1.4892,2.5
0.182927,0.353659,1,-0.12464,0.17587,1.48577,2.5
0.207317,0.353659,1,-0.148763,0.181192,1.48201,2.5
0.231707,0.353659,1,-0.172644,0.18393,1.47796,2.5
0.256098,0.353659,1,-0.196067,0.184079,1.4737,2.5
0.280488,0.353659,1,-0.218887,0.181575,1.4693,2.5
0.304878,0.353659,1,-0.240993,0.17633,1.46485,2.5
0.329268,0.353659,1,-0.262291,0.168257,1.46046,2.5
0.353659,0.353659,1,-0.282682,0.15729,1.45624,2.5
0.378049,0.353659,1,-0.302059,0.143384,1.4523,2.5
0.402439,0.353659,1,-0.320296,0.126533,1.44876,2.5
0.426829,0.353659,1,-0.337244,0.106767,1.44575,2.5
0.45122,0.353659,1,-0.352729,0.0841647,1.44339,2.5
0.47561,0.353659,1,-0.366549,0.058859,1.4418,2.5
0.5,0.353659,1,-0.378478,0.0310429,1.44106,2.5
0.52439,0.353659,1,-0.388264,0.000978817,1.44127,2.5
0.54878,0.353659,1,-0.395638,-0.0309807,1.44255,2.5
0.573171,0.353659,1,-0.400319,-0.0645099,1.44497,2.5
0.597561,0.353659,1,-0.402045,-0.0991546,1.44853,2.5
0.621951,0.353659,1,-0.400495,-0.134277,1.45318,2.5
0.646341,0.353659,1,-0.395317,-0.16906,1.45877,2.5
0.670732,0.353659,1,-0.386148,-0.202501,1.46512,2.5
0.695122,0.353659,1,-0.372645,-0.233407,1.47196,2.5
0.719512,0.353659,1,-0.354512,-0.260395,1.47896,2.5
0.743902,0.353659,1,-0.331552,-0.281909,1.48573,2.5
0.768293,0.353659,1,-0.303729,-0.296278,1.49183,2.5
0.792683,0.353659,1,-0.271248,-0.301814,1.49687,2.5
0.817073,0.353659,1,-0.234647,-0.296985,1.50048,2.5
0.841463,0.353659,1,-0.194903,-0.280684,1.5024,2.5
0.865854,0.353659,1,-0.153509,-0.252584,1.50255,2.5
0.890244,0.353659,1,-0.112504,-0.213555,1.50104,2.5
0.914634,0.353659,1,-0.0743891,-0.16601,1.49816,2.5
0.939024,0.353659,1,-0.0418516,-0.113959,1.49437,2.5
0.963415,0.353659,1,-0.0173093,-0.0625669,1.49016,2.5
0.987805,0.353659,1,-0.00238879,-0.0172292,1.48596,2.5
0.0121951,0.378049,1,-0.00213448,0.0301994,1.50021,2.5
0.0365854,0.378049,1,-0.00638435,0.0780869,1.4974,2.5
0.0609756,0.378049,1,-0.0172038,0.115132,1.49498,2.5
0.0853659,0.378049,1,-0.0328932,0.143317,1.49266,2.5
0.109756,0.378049,1,-0.052013,0.164529,1.49018,2.5
0.134146,0.378049,1,-0.0733947,0.180335,1.48737,2.5
0.158537,0.378049,1,-0.0961317,0.191899,1.48416,2.5
0.182927,0.378049,1,-0.119552,0.199993,1.48052,2.5
0.207317,0.378049,1,-0.143177,0.205072,1.47647,2.5
0.231707,0.378049,1,-0.166679,0.207353,1.47205,2.5
0.256098,0.378049,1,-0.189835,0.206899,1.46733,2.5
0.280488,0.378049,1,-0.212496,0.203681,1.4624,2.5
0.304878,0.378049,1,-0.23455,0.197627,1.45736,2.5
0.329268,0.378049,1,-0.255909,0.188649,1.45231,2.5
0.353659,0.378049,1,-0.276486,0.176667,1.44737,2.5
0.378049,0.378049,1,-0.296186,0.161621,1.44268,2.5
0.402439,0.378049,1,-0.3149,0.143481,1.43836,2.5
0.426829,0.378049,1,-0.332493,0.122251,1.43456,2.5
0.45122,0.378049,1,-0.348806,0.0979853,1.43142,2.5
0.47561,0.378049,1,-0.363649,0.0707877,1.42908,2.5
0.5,0.378049,1,-0.376802,0.0408285,1.42766,2.5
0.52439,0.378049,1,-0.388011,0.00835325,1.42728,2.5
0.54878,0.378049,1,-0.396996,-0.0262997,1.42802,2.5
0.573171,0.378049,1,-0.403444,-0.0627837,1.43006,2.5
0.597561,0.378049,1,-0.407101,-0.100705,1.43345,2.5
0.621951,0.378049,1,-0.407625,-0.139456,1.43814,2.5
0.646341,0.378049,1,-0.404627,-0.178228,1.44404,2.5
0.670732,0.378049,1,-0.397685,-0.216005,1.45096,2.5
0.695122,0.378049,1,-0.38637,-0.25154,1.45863,2.5
0.719512,0.378049,1,-0.370277,-0.283354,1.46671,2.5
0.743902,0.378049,1,-0.34907,-0.309732,1.47477,2.5
0.768293,0.378049,1,-0.322554,-0.32876,1.4823,2.5
0.792683,0.378049,1,-0.290762,-0.338414,1.48882,2.5
0.817073,0.378049,1,-0.254066,-0.336729,1.49383,2.5
0.841463,0.378049,1,-0.213305,-0.322078,1.49696,2.5
0.865854,0.378049,1,-0.169914,-0.293588,1.49802,2.5
0.890244,0.378049,1,-0.125998,-0.25167,1.49703,2.5
0.914634,0.378049,1,-0.084307,-0.198548,1.49428,2.5
0.939024,0.378049,1,-0.0479869,-0.138502,1.49027,2.5
0.963415,0.378049,1,-0.0200719,-0.0774874,1.48559,2.5
0.987805,0.378049,1,-0.00281232,-0.0220068,1.48077,2.5
0.0121951,0.402439,1,-0.0019587,0.0344492,1.49434,2.5
0.0365854,0.402439,1,-0.00586158,0.0889063,1.49172,2.5
0.0609756,0.402439,1,-0.0158947,0.130822,1.4894,2.5
0.0853659,0.402439,1,-0.0305681,0.162437,1.48711,2.5
0.109756,0.402439,1,-0.0485936,0.18591,1.4846,2.5
0.134146,0.402439,1,-0.0689005,0.203072,1.48171,2.5
0.158537,0.402439,1,-0.0906368,0.215319,1.47835,2.5
0.182927,0.402439,1,-0.113155,0.223619,1.47449,2.5
0.207317,0.402439,1,-0.135984,0.228574,1.47015,2.5
0.231707,0.402439,1,-0.158793,0.23051,1.46536,2.5
0.256098,0.402439,1,-0.181359,0.22956,1.46019,2.5
0.280488,0.402439,1,-0.203529,0.225736,1.45474,2.5
0.304878,0.402439,1,-0.225197,0.218986,1.4491,2.5
0.329268,0.402439,1,-0.246283,0.209225,1.44338,2.5
0.353659,0.402439,1,-0.266713,0.196367,1.43772,2.5
0.378049,0.402439,1,-0.28641,0.180334,1.43224,2.5
0.402439,0.402439,1,-0.305283,0.161074,1.42711,2.5
0.426829,0.402439,1,-0.32322,0.138565,1.42247,2.5
0.45122,0.402439,1,-0.340083,0.112829,1.41849,2.5
0.47561,0.402439,1,-0.355699,0.08394,1.41533,2.5
0.5,0.402439,1,-0.369864,0.0520375,1.41315,2.5
0.52439,0.402439,1,-0.382331,0.0173381,1.41208,2.5
0.54878,0.402439,1,-0.39282,-0.0198509,1.41221,2.5
0.573171,0.402439,1,-0.401009,-0.0591269,1.41376,2.5
0.597561,0.402439,1,-0.406624,-0.10018,1.41685,2.5
0.621951,0.402439,1,-0.40932,-0.142454,1.42148,2.5
0.646341,0.402439,1,-0.408686,-0.18517,1.42758,2.5
0.670732,0.402439,1,-0.40425,-0.227319,1.43499,2.5
0.695122,0.402439,1,-0.395505,-0.267634,1.44346,2.5
0.719512,0.402439,1,-0.381933,-0.304561,1.45262,2.5
0.743902,0.402439,1,-0.363058,-0.336248,1.46203,2.5
0.768293,0.402439,1,-0.338508,-0.360552,1.47111,2.5
0.792683,0.402439,1,-0.308119,-0.375111,1.47928,2.5
0.817073,0.402439,1,-0.272057,-0.37749,1.48594,2.5
0.841463,0.402439,1,-0.230975,-0.36547,1.49055,2.5
0.865854,0.402439,1,-0.186181,-0.337503,1.49278,2.5
0.890244,0.402439,1,-0.13978,-0.293361,1.49254,2.5
0.914634,0.402439,1,-0.0947173,-0.234868,1.49009,2.5
0.939024,0.402439,1,-0.054589,-0.166417,1.48595,2.5
0.963415,0.402439,1,-0.0231107,-0.094747,1.48081,2.5
0.987805,0.402439,1,-0.00328953,-0.0276314,1.47532,2.5
0.0121951,0.426829,1,-0.00176043,0.0383521,1.48777,2.5
0.0365854,0.426829,1,-0.00526963,0.0989394,1.48535,2.5
0.0609756,0.426829,1,-0.0144073,0.145495,1.48316,2.5
0.0853659,0.426829,1,-0.0279115,0.180462,1.4809,2.5
0.109756,0.426829,1,-0.0446556,0.206217,1.47837,2.5
0.134146,0.426829,1,-0.0636716,0.224809,1.47539,2.5
0.158537,0.426829,1,-0.084165,0.237837,1.47188,2.5
0.182927,0.426829,1,-0.105516,0.246448,1.46781,2.5
0.207317,0.426829,1,-0.127261,0.251383,1.46318,2.5
0.231707,0.426829,1,-0.149073,0.253075,1.45803,2.5
0.256098,0.426829,1,-0.170727,0.25173,1.45243,2.5
0.280488,0.426829,1,-0.192072,0.247405,1.44646,2.5
0.304878,0.426829,1,-0.213009,0.240071,1.44023,2.5
0.329268,0.426829,1,-0.233467,0.229655,1.43385,2.5
0.353659,0.426829,1,-0.253391,0.216064,1.42745,2.5
0.378049,0.426829,1,-0.272722,0.199207,1.42118,2.5
0.402439,0.426829,1,-0.291395,0.179011,1.4152,2.5
0.426829,0.426829,1,-0.309325,0.155427,1.40969,2.5
0.45122,0.426829,1,-0.3264,0.128445,1.40483,2.5
0.47561,0.426829,1,-0.342477,0.0981041,1.40079,2.5
0.5,0.426829,1,-0.357375,0.0645051,1.39777,2.5
0.52439,0.426829,1,-0.370871,0.0278268,1.39593,2.5
0.54878,0.426829,1,-0.382694,-0.0116613,1.39539,2.5
0.573171,0.426829,1,-0.392536,-0.0535123,1.39632,2.5
0.597561,0.426829,1,-0.400069,-0.097484,1.39899,2.5
0.621951,0.426829,1,-0.404974,-0.143088,1.40343,2.5
0.646341,0.426829,1,-0.406831,-0.189606,1.40961,2.5
0.670732,0.426829,1,-0.405132,-0.236065,1.4174,2.5
0.695122,0.426829,1,-0.399297,-0.281205,1.42658,2.5
0.719512,0.426829,1,-0.388705,-0.323437,1.43679,2.5
0.743902,0.426829,1,-0.372731,-0.360797,1.44755,2.5
0.768293,0.426829,1,-0.350822,-0.390941,1.45826,2.5
0.792683,0.426829,1,-0.322591,-0.411173,1.46824,2.5
0.817073,0.426829,1,-0.287964,-0.418572,1.47675,2.5
0.841463,0.426829,1,-0.247353,-0.410264,1.4831,2.5
0.865854,0.426829,1,-0.201874,-0.383904,1.48679,2.5
0.890244,0.426829,1,-0.153551,-0.338424,1.48759,2.5
0.914634,0.426829,1,-0.105454,-0.274996,1.48564,2.5
0.939024,0.426829,1,-0.0615936,-0.197895,1.48148,2.5
0.963415,0.426829,1,-0.0264157,-0.114568,1.4759,2.5
0.987805,0.426829,1,-0.00382247,-0.0342105,1.4697,2.5
0.0121951,0.45122,1,-0.0015439,0.0418613,1.48059,2.5
0.0365854,0.45122,1,-0.00462116,0.108077,1.47841,2.5
0.0609756,0.45122,1,-0.0127698,0.158999,1.47635,2.5
0.0853659,0.45122,1,-0.024969,0.197206,1.47415,2.5
0.109756,0.45122,1,-0.040262,0.225233,1.47159,2.5
0.134146,0.45122,1,-0.0577877,0.245302,1.46854,2.5
0.158537,0.45122,1,-0.0768127,0.259188,1.46489,2.5
0.182927,0.45122,1,-0.0967456,0.268193,1.46061,2.5
0.207317,0.45122,1,-0.117136,0.273196,1.45571,2.5
0.231707,0.45122,1,-0.137656,0.274729,1.45022,2.5
0.256098,0.45122,1,-0.158084,0.273074,1.4442,2.5
0.280488,0.45122,1,-0.178273,0.268341,1.43774,2.5
0.304878,0.45122,1,-0.19813,0.26053,1.43093,2.5
0.329268,0.45122,1,-0.217598,0.249579,1.4239,2.5
0.353659,0.45122,1,-0.236639,0.235395,1.41678,2.5
0.378049,0.45122,1,-0.25522,0.21788,1.40972,2.5
0.402439,0.45122,1,-0.273302,0.196941,1.4029,2.5
0.426829,0.45122,1,-0.290833,0.172502,1.3965,2.5
0.45122,0.45122,1,-0.307737,0.144523,1.39072,2.5
0.47561,0.45122,1,-0.323909,0.113002,1.38577,2.5
0.5,0.45122,1,-0.339206,0.0780002,1.38186,2.5
0.52439,0.45122,1,-0.353437,0.0396499,1.37918,2.5
0.54878,0.45122,1,-0.366361,-0.00181904,1.37789,2.5
0.573171,0.45122,1,-0.377687,-0.0459795,1.37812,2.5
0.597561,0.45122,1,-0.387026,-0.0925788,1.38024,2.5
0.621951,0.45122,1,-0.39411,-0.141231,1.38436,2.5
0.646341,0.45122,1,-0.398522,-0.191305,1.39047,2.5
0.670732,0.45122,1,-0.399727,-0.241899,1.3985,2.5
0.695122,0.45122,1,-0.397089,-0.291798,1.40826,2.5
0.719512,0.45122,1,-0.389888,-0.33941,1.41941,2.5
0.743902,0.45122,1,-0.377358,-0.382707,1.43149,2.5
0.768293,0.45122,1,-0.358755,-0.419172,1.44385,2.5
0.792683,0.45122,1,-0.333456,-0.4458,1.45574,2.5
0.817073,0.45122,1,-0.301112,-0.459182,1.46629,2.5
0.841463,0.45122,1,-0.261848,-0.455743,1.47464,2.5
0.865854,0.45122,1,-0.216513,-0.432227,1.48009,2.5
0.890244,0.45122,1,-0.166967,-0.386522,1.48219,2.5
0.914634,0.45122,1,-0.116311,-0.318856,1.48099,2.5
0.939024,0.45122,1,-0.0689125,-0.233073,1.47696,2.5
0.963415,0.45122,1,-0.0299681,-0.137161,1.471,2.5
0.987805,0.45122,1,-0.00441242,-0.0418554,1.46405,2.5
0.0121951,0.47561,1,-0.00131484,0.0449386,1.47295,2.5
0.0365854,0.47561,1,-0.00393334,0.116226,1.47102,2.5
0.0609756,0.47561,1,-0.011022,0.171198,1.4691,2.5
0.0853659,0.47561,1,-0.0218066,0.212499,1.46696,2.5
0.109756,0.47561,1,-0.0355042,0.242759,1.4644,2.5
0.134146,0.47561,1,-0.0513648,0.264327,1.46128,2.5
0.158537,0.47561,1,-0.0687178,0.279121,1.45751,2.5
0.182927,0.47561,1,-0.0870033,0.288583,1.45305,2.5
0.207317,0.47561,1,-0.105783,0.293716,1.4479,2.5
0.231707,0.47561,1,-0.124735,0.295157,1.4421,2.5
0.256098,0.47561,1,-0.143636,0.293263,1.4357,2.5
0.280488,0.47561,1,-0.162346,0.288198,1.42878,2.5
0.304878,0.47561,1,-0.18078,0.279998,1.42143,2.5
0.329268,0.47561,1,-0.198897,0.26862,1.41378,2.5
0.353659,0.47561,1,-0.216676,0.253976,1.40597,2.5
0.378049,0.47561,1,-0.234111,0.235963,1.39814,2.5
0.402439,0.47561,1,-0.251196,0.214471,1.39049,2.5
0.426829,0.47561,1,-0.267913,0.189407,1.3832,2.5
0.45122,0.47561,1,-0.284231,0.160695,1.3765,2.5
0.47561,0.47561,1,-0.300089,0.128299,1.37062,2.5
0.5,0.47561,1,-0.315394,0.0922314,1.36578,2.5
0.52439,0.47561,1,-0.330004,0.0525741,1.36222,2.5
0.54878,0.47561,1,-0.343723,0.00950631,1.36017,2.5
0.573171,0.47561,1,-0.356276,-0.0366405,1.3596,2.5
0.597561,0.47561,1,-0.367249,-0.0854946,1.36107,2.5
0.621951,0.47561,1,-0.37642,-0.136819,1.36471,2.5
0.646341,0.47561,1,-0.383378,-0.1901,1.37059,2.5
0.670732,0.47561,1,-0.387581,-0.244537,1.3787,2.5
0.695122,0.47561,1,-0.38835,-0.298999,1.38887,2.5
0.719512,0.47561,1,-0.384885,-0.35194,1.40083,2.5
0.743902,0.47561,1,-0.376287,-0.40131,1.41412,2.5
0.768293,0.47561,1,-0.361623,-0.44447,1.4281,2.5
0.792683,0.47561,1,-0.340023,-0.478144,1.44194,2.5
0.817073,0.47561,1,-0.310836,-0.498447,1.45466,2.5
0.841463,0.47561,1,-0.273853,-0.501078,1.46524,2.5
0.865854,0.47561,1,-0.22959,-0.481772,1.47273,2.5
0.890244,0.47561,1,-0.179646,-0.437178,1.47646,2.5
0.914634,0.47561,1,-0.127049,-0.366254,1.47627,2.5
0.939024,0.47561,1,-0.0764344,-0.272017,1.47257,2.5
0.963415,0.47561,1,-0.0337399,-0.162717,1.4663,2.5
0.987805,0.47561,1,-0.00505992,-0.0506803,1.45858,2.5
0.0121951,0.5,1,-0.00108019,0.0475571,1.46497,2.5
0.0365854,0.5,1,-0.00322692,0.123314,1.46329,2.5
0.0609756,0.5,1,-0.00921311,0.181983,1.46153,2.5
0.0853659,0.5,1,-0.0185076,0.226197,1.45948,2.5
0.109756,0.5,1,-0.0304998,0.25862,1.45693,2.5
