# x y x_over_c Cp side
0.347929 0.0595287 0.347929 -0.734775 U
0.269954 -0.0598046 0.269954 -0.702147 L
0.563561 0.0485086 0.563561 -0.857151 U
0.620361 0.0439263 0.620361 -0.866611 U
0.885833 -0.0162247 0.885833 0.106373 L
0.362921 0.0591947 0.362921 -0.751242 U
0.784535 0.0279254 0.784535 0.0338947 U
0.590473 0.0464129 0.590473 -0.859591 U
0.359923 0.0592686 0.359923 -0.747598 U
0.353926 0.059406 0.353926 -0.741251 U
0.724878 0.0341749 0.724878 -0.877193 U
0.440843 0.0562703 0.440843 -0.819405 U
0.380909 0.0586826 0.380909 -0.767984 U
0.254961 -0.0595249 0.254961 -0.684899 L
0.614384 0.0444359 0.614384 -0.865934 U
0.882856 -0.0165895 0.882856 0.103292 L
0.386904 0.0584877 0.386904 -0.773155 U
0.853078 -0.0201629 0.853078 0.0791771 L
0.611396 0.0446886 0.611396 -0.865164 U
0.434852 0.0565583 0.434852 -0.813615 U
0.826266 -0.0232752 0.826266 0.0606212 L
0.272953 -0.0598468 0.272953 -0.705744 L
0.500732 0.0528942 0.500732 -0.847348 U
0.55758 0.0489589 0.55758 -0.85798 U
0.105576 0.0477369 0.105576 -0.405156 U
0.503725 0.0527056 0.503725 -0.848706 U
0.290947 -0.0600002 0.290947 -0.728807 L
0.509711 0.0523212 0.509711 -0.851529 U
0.431856 0.0566983 0.431856 -0.81051 U
0.260958 0.0596506 0.260958 -0.668652 U
0.248964 -0.0593799 0.248964 -0.678152 L
0.284949 -0.0599678 0.284949 -0.721431 L
0.218991 0.058341 0.218991 -0.630346 U
0.168109 -0.0551252 0.168109 -0.55918 L
0.260958 -0.0596506 0.260958 -0.691346 L
0.266955 -0.0597578 0.266955 -0.69738 L
0.802423 -0.0259647 0.802423 0.0456895 L
0.787517 0.0276012 0.787517 0.0351113 U
0.551598 0.0494034 0.551598 -0.858549 U
0.278951 -0.059917 0.278951 -0.71346 L
0.823286 0.0236158 0.823286 0.0510043 U
0.957234 0.00710836 0.957234 0.191783 U
0.180069 -0.0560658 0.180069 -0.591632 L
