# x y x_over_c Cp side
0.304561 -0.0666656 0.304561 -0.646909 L
0.358544 -0.0671062 0.358544 -0.698363 L
0.698654 0.0215946 0.698654 -0.975723 U
0.442509 -0.0657912 0.442509 -0.71324 L
0.799826 0.00884871 0.799826 -0.983804 U
0.247201 0.0539202 0.247201 -0.739881 U
0.418026 0.048248 0.418026 -0.878446 U
0.841433 0.00320054 0.841433 0.0517656 U
0.193233 0.0526852 0.193233 -0.683136 U
0.47848 -0.0646186 0.47848 -0.717777 L
0.289188 0.0536904 0.289188 -0.77077 U
0.385536 -0.0669141 0.385536 -0.709947 L
0.4545 -0.0654359 0.4545 -0.715949 L
0.740334 0.0165148 0.740334 -0.980317 U
0.41204 0.0486245 0.41204 -0.874665 U
0.499459 -0.063805 0.499459 -0.721628 L
0.528655 0.039593 0.528655 -0.930936 U
0.220659 -0.063299 0.220659 -0.537547 L
0.498778 0.0422101 0.498778 -0.919669 U
0.795691 -0.0439916 0.795691 0.00029992 L
0.92107 -0.0318625 0.92107 0.11343 L
0.526425 -0.062615 0.526425 -0.736047 L
0.649182 -0.0554766 0.649182 -0.753141 L
0.534629 0.039045 0.534629 -0.933593 U
0.538408 -0.0620337 0.538408 -0.741935 L
0.187763 -0.0608036 0.187763 -0.498702 L
0.136383 0.0488695 0.136383 -0.584107 U
0.553384 -0.0612685 0.553384 -0.74717 L
0.703028 -0.0515964 0.703028 -0.0114664 L
0.543587 0.0382093 0.543587 -0.936797 U
0.963088 -0.0147016 0.963088 0.213217 L
0.962812 -0.0273216 0.962812 0.185416 L
0.229207 0.0537237 0.229207 -0.722782 U
0.592314 -0.0591069 0.592314 -0.748744 L
0.576424 0.0350257 0.576424 -0.94484 U
0.945305 -0.0119456 0.945305 0.178676 L
0.178803 -0.0599806 0.178803 -0.470945 L
0.583331 -0.0596296 0.583331 -0.745519 L
0.549559 0.0376438 0.549559 -0.938596 U
0.199226 0.0529238 0.199226 -0.691943 U
0.122254 -0.0530148 0.122254 -0.343773 L
0.882284 -0.035845 0.882284 0.0677531 L
0.325167 0.0528028 0.325167 -0.801052 U
0.172265 0.0516263 0.172265 -0.647489 U
0.558515 0.0367837 0.558515 -0.941256 U
0.166278 0.0512553 0.166278 -0.64517 U
0.93641 -0.0105883 0.93641 0.163785 L
0.780751 -0.0452915 0.780751 -0.0058427 L
0.56747 0.0359106 0.56747 -0.942891 U
0.688074 -0.0527186 0.688074 -0.000617615 L
0.679101 -0.0533769 0.679101 -0.00822155 L
0.104509 -0.0500287 0.104509 -0.315289 L
0.57344 0.0353219 0.57344 -0.944022 U
0.924549 -0.00879059 0.924549 0.14518 L
0.0635384 -0.0409005 0.0635384 -0.124383 L
0.091761 0.0432056 0.091761 -0.456206 U
0.671845 0.0247408 0.671845 -0.969199 U
0.157923 -0.0577949 0.157923 -0.391937 L
0.912684 -0.007015 0.912684 0.129777 L
0.0323136 -0.0303312 0.0323136 0.143069 L
0.722474 0.0187176 0.722474 -0.978056 U
0.585377 0.0341283 0.585377 -0.947724 U
0.662906 0.0257641 0.662906 -0.966277 U
0.313176 0.0531607 0.313176 -0.792737 U
0.877071 -0.00181817 0.877071 0.089372 L
0.680782 0.0237041 0.680782 -0.971704 U
0.600294 0.0325962 0.600294 -0.953308 U
0.418523 -0.0663753 0.418523 -0.71011 L
0.903783 -0.00570146 0.903783 0.119757 L
0.60626 0.0319715 0.60626 -0.955147 U
0.615208 0.0310226 0.615208 -0.957656 U
0.986661 -0.0246874 0.986661 0.224325 L
0.871133 -0.000967656 0.871133 0.0828869 L
0.781984 0.0111925 0.781984 -0.984256 U
0.624154 0.0300607 0.624154 -0.959217 U
0.301183 0.0534584 0.301183 -0.784111 U
0.853315 0.00154835 0.853315 0.0641977 U
0.633098 0.0290867 0.633098 -0.960875 U
0.980867 -0.0174777 0.980867 0.257863 L
0.847374 0.00237609 0.847374 0.056701 U
0.22321 0.0536137 0.22321 -0.715077 U
0.773061 0.0123516 0.773061 -0.98423 U
0.642042 0.0281017 0.642042 -0.962091 U
0.986798 -0.0183737 0.986798 0.25319 L
0.838462 0.0036114 0.838462 0.0423573 U
0.645023 0.0277711 0.645023 -0.962721 U
0.829548 0.00483801 0.829548 -0.536864 U
0.650984 0.0271068 0.650984 -0.963493 U
0.286189 0.0537374 0.286189 -0.770478 U
0.00229035 -0.00713385 0.00229035 1.19051 L
0.820633 0.00605468 0.820633 -0.987029 U
0.811717 0.00726029 0.811717 -0.986016 U
0.805772 0.00805735 0.805772 -0.985188 U
0.659926 0.026102 0.659926 -0.965451 U
0.77901 0.0115799 0.77901 -0.984438 U
0.787932 0.010415 0.787932 -0.98423 U
0.793879 0.00963415 0.793879 -0.983993 U
